,0,1
5037,3.241309,16.799238
5038,2.0840712,17.336313
5039,4.8180685,16.925034
5040,3.223044,17.063805
5041,5.326403,16.922316
5042,2.3829188,16.938553
5043,-8.390272,4.6312537
5044,2.5459769,17.30073
5045,3.1326098,16.789865
5046,2.802051,17.45518
5047,5.9203563,17.34882
5048,1.5093793,16.847143
5049,2.8367913,16.978592
5050,2.6894903,17.398914
5051,7.1702847,10.064153
5052,3.044564,16.975393
5053,5.9979577,17.286102
5054,4.9026217,17.097307
5055,2.6688576,16.862011
5056,3.3385248,16.827997
5057,5.5932317,17.090506
5058,5.9351363,17.368147
5059,2.6782863,16.8536
5060,3.6805477,16.868425
5061,2.0517526,17.103493
5062,3.9866855,17.17613
5063,-7.53011,7.6798716
5064,2.9792204,17.071825
5065,3.2652006,16.942982
5066,2.5087385,17.317356
5067,4.9490066,17.098421
5068,2.2564094,17.273699
5069,1.7425153,17.133951
5070,2.2081807,17.223227
5071,4.987765,10.479758
5072,4.3440886,17.199413
5073,2.304333,17.227734
5074,2.2775402,17.153728
5075,2.7147734,16.802364
5076,3.4479454,16.824354
5077,3.649375,17.064833
5078,1.7815242,17.120422
5079,2.5459597,17.397268
5080,4.8789954,17.014326
5081,5.1234574,16.928429
5082,4.678393,17.092916
5083,2.5651953,17.606485
5084,2.4851673,16.991184
5085,4.8999834,17.06173
5086,3.683201,16.986578
5087,2.1630154,16.985817
5088,2.9093866,17.163054
5089,5.5459776,17.006422
5090,2.3160279,17.525043
5091,2.2024393,17.327946
5092,5.3404827,17.50369
5093,3.2334452,17.268772
5094,2.8947747,17.161768
5095,1.6806567,17.043385
5096,5.350065,17.275076
5097,3.5843306,17.014265
5098,1.6487286,16.875257
5099,3.0617208,17.587982
5100,5.2008576,17.101995
5101,2.99144,17.271782
5102,3.0003107,17.246002
5103,2.832478,16.95986
5104,3.0105245,16.907492
5105,-7.8077984,9.650233
5106,1.7349886,16.92423
5107,5.5073657,17.047924
5108,4.1653695,17.361856
5109,5.9361115,17.318138
5110,2.618801,17.208157
5111,2.0965383,17.326859
5112,2.0799866,17.532885
5113,2.9328544,16.955627
5114,4.826578,17.453867
5115,1.5685339,16.788033
5116,5.232113,16.895807
5117,2.4380424,16.905981
5118,5.501878,17.487425
5119,3.079432,16.824245
5120,2.4699318,17.340687
5121,2.2889223,17.491724
5122,4.9893756,17.064266
5123,1.882381,16.966784
5124,4.6440315,17.07535
5125,1.7602867,16.87164
5126,4.269459,17.302605
5127,2.0354204,17.159367
5128,2.3264675,17.299744
5129,2.2797432,17.438822
5130,1.6546674,17.045517
5131,2.259335,17.285528
5132,4.613925,17.068083
5133,3.6841748,17.20248
5134,5.634638,17.124514
5135,2.4477704,17.429245
5136,2.2600846,17.139421
5137,2.9403405,17.362995
5138,3.229672,16.794744
5139,2.4084113,17.034973
5140,2.623252,16.891241
5141,6.1167006,10.954979
5142,3.5862727,17.209513
5143,7.2880983,10.095277
5144,3.731467,17.315723
5145,4.4984035,17.27651
5146,2.5559077,17.229868
5147,2.2387006,17.053364
5148,4.8930817,17.0325
5149,3.9538488,16.913727
5150,1.9633723,17.328096
5151,4.601509,17.321257
5152,5.1214147,16.887455
5153,1.9235368,17.007526
5154,3.6217537,16.973272
5155,3.6263208,17.012468
5156,2.3732703,17.088387
5157,5.221088,17.074837
5158,3.488615,17.10683
5159,5.434905,17.109753
5160,2.2168524,17.087963
5161,1.8581887,17.176172
5162,2.8258653,16.784365
5163,4.940113,16.86481
5164,2.0285947,16.899511
5165,3.6665745,17.277946
5166,3.4836407,17.098259
5167,5.9470806,17.233305
5168,5.572828,17.065521
5169,3.168981,17.200144
5170,3.4001272,16.781929
5171,2.7096071,17.289751
5172,2.8299508,17.570354
5173,-8.470722,3.8982356
5174,1.8220419,17.13943
5175,3.1222258,16.985212
5176,4.131422,17.086796
5177,4.6179366,16.966581
5178,1.5312418,16.898296
5179,4.8271046,16.883736
5180,1.793738,16.88858
5181,2.6216335,17.636787
5182,5.143114,17.499304
5183,2.450484,17.460854
5184,2.1697564,17.375267
5185,2.5294547,16.794088
5186,2.7320333,17.40157
5187,3.970435,17.545721
5188,3.4129014,17.19452
5189,5.472205,16.97471
5190,2.2682738,17.218548
5191,5.045537,16.861654
5192,1.8932649,16.904127
5193,3.5528748,17.017279
5194,2.727651,17.47057
5195,2.6534767,16.890278
5196,2.6578116,16.879152
5197,2.3105419,17.203997
5198,3.075051,17.321585
5199,3.5447397,17.23314
5200,4.587882,17.20884
5201,5.2923355,17.163
5202,4.677922,17.10951
5203,2.7793067,17.190044
5204,6.0328097,17.280258
5205,3.2469268,16.856972
5206,1.9339385,16.984926
5207,2.061844,16.927408
5208,5.971498,17.338514
5209,5.137127,16.953564
5210,3.1418848,16.884552
5211,2.7389717,16.922174
5212,5.175537,17.42679
5213,6.058494,17.341625
5214,2.7165625,17.42786
5215,3.0252147,17.374962
5216,2.7777934,17.227352
5217,3.3151672,16.931683
5218,5.089853,16.86793
5219,2.3094082,17.345352
5220,1.6401013,16.987846
5221,5.872479,17.23403
5222,-7.385129,8.671759
5223,2.7182477,17.15829
5224,5.286682,17.551662
5225,4.481823,17.157017
5226,1.8070493,16.908413
5227,1.9622697,16.955547
5228,3.878419,16.91975
5229,3.571487,17.010742
5230,3.1441138,17.206354
5231,3.1484625,16.922342
5232,5.555,17.090395
5233,2.835714,17.195389
5234,2.7467403,17.303274
5235,2.9099677,16.863167
5236,2.967525,16.876007
5237,3.874259,16.924467
5238,2.1188824,17.024113
5239,1.7040539,17.109108
5240,2.4277792,17.415602
5241,2.2057538,17.207735
5242,-8.342582,4.6441307
5243,-0.56742984,9.872336
5244,-7.254999,9.444618
5245,-8.448938,3.65638
5246,-7.5385447,9.828284
5247,-8.276414,5.5943284
5248,-6.822411,8.550485
5249,-6.9317565,8.425704
5250,-8.4883375,3.8657293
5251,-7.4701242,7.8651166
5252,5.8313627,11.547561
5253,5.2103972,11.547899
5254,-8.309952,4.6281395
5255,-8.415108,4.468505
5256,-8.455731,4.5328536
5257,-8.628124,4.4549475
5258,-7.11259,9.56144
5259,-7.954344,6.375058
5260,-8.342348,4.208094
5261,-7.09281,9.427946
5262,-8.533396,4.392127
5263,-6.3919754,8.531555
5264,-6.5830083,9.778032
5265,-8.502166,4.361018
5266,-6.743917,9.969101
5267,5.833874,11.85867
5268,-8.436495,4.5074096
5269,-7.7947884,7.135323
5270,-7.533218,10.104255
5271,-8.363265,4.4124966
5272,-8.558609,4.0761375
5273,-8.458763,3.9049835
5274,-8.8464985,4.7531347
5275,-8.446119,4.482498
5276,-8.441109,4.5309496
5277,-7.595283,10.300914
5278,-8.371711,5.0921593
5279,-7.21812,8.581849
5280,-7.9238186,6.998239
5281,-8.352984,5.0243206
5282,-7.45954,9.9931755
5283,-8.258602,5.751708
5284,-8.225119,5.6329575
5285,-8.90823,5.423226
5286,-8.872805,5.5808296
5287,-8.434679,4.2795677
5288,-8.499745,4.1172576
5289,-9.006838,5.630159
5290,-8.506584,4.517863
5291,-8.435743,4.391608
5292,-8.489986,3.8959985
5293,-8.94089,5.308065
5294,-8.352142,4.55274
5295,-8.571171,3.883358
5296,-8.21418,6.6654706
5297,4.562932,10.342946
5298,-8.403306,4.6317635
5299,-8.500429,4.0809617
5300,-8.856516,5.524628
5301,-8.197465,6.1668043
5302,-8.467282,3.8704352
5303,-8.493471,4.4220734
5304,-7.459381,9.943199
5305,-8.398135,4.391692
5306,-8.623073,4.1720705
5307,-8.918352,5.0688286
5308,-7.910254,6.947907
5309,-8.379171,4.510612
5310,-7.585512,7.653288
5311,-8.947328,5.193454
5312,-8.776266,5.2657356
5313,-8.829257,5.3816667
5314,-8.398248,4.926519
5315,-7.899421,6.7668777
5316,-8.421732,4.4423537
5317,-8.538104,4.021446
5318,-0.6858172,9.65685
5319,-6.920544,7.913883
5320,-0.7745505,9.8136215
5321,-8.571847,3.9833531
5322,-8.461448,4.530631
5323,-8.569151,4.3563695
5324,-8.434447,4.37993
5325,-8.980471,5.4429426
5326,-7.472867,10.0591135
5327,-7.98081,6.9494686
5328,-8.453415,4.5375876
5329,4.9492116,10.4962225
5330,-8.365093,5.3518095
5331,-8.966806,6.138138
5332,-7.550905,10.180319
5333,-8.143142,6.478788
5334,-8.41482,4.327558
5335,-8.471335,3.91646
5336,-8.393474,4.913464
5337,-8.960483,5.256693
5338,5.609063,11.849648
5339,-8.915672,5.581311
5340,-7.200308,9.022899
5341,5.675041,11.880656
5342,-7.785741,7.277559
5343,-8.540367,4.2388196
5344,-8.466067,4.44723
5345,-8.592439,5.859426
5346,-8.53074,4.311644
5347,-8.456444,4.3460503
5348,-8.431785,3.7305899
5349,-8.615018,4.098782
5350,-8.329494,5.5726643
5351,-7.284526,8.883977
5352,-8.71943,8.296039
5353,-8.081435,6.427281
5354,-8.379395,4.6656737
5355,-8.5689535,4.2374587
5356,-8.738249,5.7076573
5357,-8.381948,4.7206016
5358,-8.603687,4.06632
5359,-7.942965,6.9084806
5360,-8.404727,4.391446
5361,-8.309987,5.145497
5362,-8.475992,4.4560122
5363,-8.021491,6.5695457
5364,-8.3499565,6.0375276
5365,-8.500936,4.369609
5366,-0.98162055,9.950603
5367,-7.6512175,7.4088535
5368,-8.276156,5.856588
5369,-8.539649,4.3168697
5370,-8.340025,5.3268056
5371,-8.899223,4.9884
5372,-8.95042,5.290872
5373,-7.4573064,10.028677
5374,-8.342304,4.43673
5375,-8.490468,4.3867683
5376,-7.5741262,10.349083
5377,-8.451684,3.7037504
5378,-8.940869,5.4072437
5379,-8.534251,4.0301223
5380,-8.473301,3.8107076
5381,-8.507753,4.3090205
5382,-8.397635,4.922945
5383,-8.440927,4.3432565
5384,-8.425899,4.458943
5385,-8.551458,4.35909
5386,-8.623561,4.0823135
5387,-8.562673,4.176945
5388,-8.2655325,6.0694075
5389,-7.3842483,9.706787
5390,-8.482456,4.446264
5391,-8.491035,4.328382
5392,-8.309701,5.5054436
5393,-8.542867,3.987588
5394,-8.533848,3.9346807
5395,-8.912294,5.4410963
5396,-8.333232,5.1581235
5397,-8.486509,4.6697793
5398,5.2976055,11.645306
5399,-8.569991,3.990369
5400,-7.337705,9.130301
5401,-7.730523,10.737224
5402,-8.135875,6.7669077
5403,-8.897415,5.4734335
5404,-8.606688,4.045287
5405,-8.506947,3.8892827
5406,-8.3075285,5.80179
5407,5.201175,10.874947
5408,6.224803,11.51625
5409,-8.488947,3.7341695
5410,-7.1739907,8.619523
5411,-8.415486,4.965735
5412,-8.2316,5.921384
5413,-8.351735,11.213738
5414,-6.8672214,8.110179
5415,-8.504865,10.1673565
5416,-8.767179,11.178432
5417,-7.7780576,9.656681
5418,-8.512373,11.644358
5419,-7.353512,8.788559
5420,-6.0113463,8.134993
5421,-7.7046595,10.691524
5422,-7.7497616,10.848854
5423,-8.886799,11.851879
5424,-7.616368,10.41546
5425,-7.3488154,8.257333
5426,-7.8912315,9.152467
5427,-8.359345,10.2126875
5428,-7.253247,8.3290205
5429,-1.0325253,9.787581
5430,-7.704227,10.623581
5431,-6.916553,8.503558
5432,-8.6795635,11.913707
5433,-0.76964706,10.112674
5434,-0.33377284,9.877126
5435,-8.6687765,11.974934
5436,-0.7706797,10.1374
5437,-8.161396,10.201203
5438,-7.571934,9.614227
5439,-8.237363,11.085077
5440,-9.136309,11.802114
5441,-8.884697,11.796863
5442,-8.604196,11.936499
5443,-8.724824,10.661948
5444,-7.3487887,9.7038
5445,-8.929216,11.865245
5446,-7.2803354,8.398241
5447,-7.78314,10.604086
5448,-8.820311,11.965781
5449,-8.4934025,11.088087
5450,-5.878429,9.3138485
5451,-6.762494,8.831942
5452,-9.067434,11.78277
5453,-7.78576,10.708142
5454,-8.736414,11.682898
5455,-8.350721,10.585916
5456,-7.659216,9.200865
5457,-8.666828,11.664043
5458,-9.334865,9.047471
5459,-8.5960455,11.650251
5460,-7.6432858,9.408603
5461,-7.9178944,9.538365
5462,-9.295142,11.554438
5463,-8.722621,11.228159
5464,-7.6086473,8.761574
5465,-7.7721477,10.871919
5466,-7.958676,11.047383
5467,-8.392994,11.20237
5468,-8.222765,11.109621
5469,-7.0206265,8.389098
5470,-9.034684,11.664397
5471,-8.56948,9.741743
5472,-8.775888,11.650832
5473,-7.988055,9.761939
5474,6.1722174,9.7176
5475,-5.9987006,8.1498165
5476,-6.42312,7.977155
5477,-8.202084,9.695914
5478,-7.8040023,10.539749
5479,-8.554173,11.505493
5480,-7.913119,11.075526
5481,5.261325,11.573637
5482,-7.719703,10.107106
5483,-7.521009,10.400405
5484,-7.8851504,10.906354
5485,-8.209597,11.15669
5486,-8.581901,11.637895
5487,-7.9913983,10.490113
5488,-8.287065,10.116038
5489,-7.550494,9.600058
5490,-8.214176,11.336538
5491,4.6160035,11.149521
5492,5.207119,11.47036
5493,-7.8062706,10.643042
5494,-7.9225597,11.131302
5495,-7.73927,10.8043165
5496,-7.9848833,11.05547
5497,5.0909724,11.498565
5498,-8.107244,11.342498
5499,-8.067937,10.397462
5500,-7.7961082,11.131783
5501,-7.8350496,10.151983
5502,-7.866645,11.120137
5503,-7.5084324,9.646856
5504,-7.679789,10.678047
5505,-8.1533985,11.477201
5506,4.9433823,11.41559
5507,-7.966764,11.059163
5508,3.5978034,10.868579
5509,-7.6212893,9.957817
5510,-8.074516,11.453539
5511,5.0752115,11.646481
5512,-7.7475834,10.502679
5513,-7.7311845,10.842003
5514,5.235187,11.466737
5515,-8.33914,11.353508
5516,-8.77271,11.733446
5517,-8.984712,8.634733
5518,3.8338943,10.943362
5519,-7.382228,9.079588
5520,1.535321,9.241867
5521,-7.541806,10.651043
5522,-7.6001635,9.120174
5523,-8.117825,10.262231
5524,-7.933691,11.122486
5525,-8.186175,11.085698
5526,-8.154066,10.514952
5527,5.3773994,11.238408
5528,-7.744835,10.390844
5529,-7.3269806,10.395828
5530,-8.55655,11.320652
5531,-7.9734845,9.569859
5532,5.3379955,11.508148
5533,-7.843987,10.480312
5534,5.0417085,10.932464
5535,-8.025485,11.239679
5536,-8.171404,10.766003
5537,-7.7225485,10.945358
5538,5.299048,11.506697
5539,-7.941543,10.938537
5540,5.210727,11.39862
5541,3.9879372,11.010344
5542,5.227145,11.610304
5543,-7.887653,10.128519
5544,5.0366764,10.932589
5545,-8.004796,11.2493305
5546,-7.766297,9.789302
5547,4.9456983,10.798702
5548,-7.9824824,11.437199
5549,-8.0339365,10.173689
5550,5.0541697,11.601566
5551,-7.690189,9.375676
5552,-7.8579173,9.475397
5553,-6.9722505,8.491035
5554,-8.942154,11.725104
5555,-8.111431,11.250817
5556,-1.6381193,11.0289755
5557,-6.2962394,10.037768
5558,-6.9354396,10.211728
5559,-1.1574074,10.675259
5560,-1.2043605,10.570541
5561,-5.8053164,8.564656
5562,-6.549977,10.263776
5563,-2.1292903,10.599124
5564,-6.6580405,8.671028
5565,-5.7240324,8.966173
5566,-5.3996964,8.95279
5567,-6.594483,8.597079
5568,-6.2782717,8.610246
5569,-6.6068983,8.282263
5570,-5.993068,8.660136
5571,-5.819473,10.323281
5572,-5.8121896,9.565649
5573,-5.8683286,7.6197987
5574,-5.706639,8.720041
5575,-2.2118375,10.045994
5576,-1.5222423,11.25091
5577,-2.165518,11.094119
5578,-6.0615835,7.8776517
5579,-1.4947332,11.463099
5580,-5.687445,8.463858
5581,-5.708414,10.425273
5582,-4.731704,10.760847
5583,-5.2932377,11.392303
5584,5.453088,9.725994
5585,-5.9055333,9.213879
5586,-6.579935,10.1453
5587,-8.1265545,11.480775
5588,-1.5886267,9.504779
5589,-7.5154095,9.207986
5590,-0.79462636,9.804673
5591,-7.3771815,8.795098
5592,-8.585705,11.546081
5593,-7.939178,10.8727455
5594,-8.399085,11.170976
5595,-7.519868,9.993064
5596,-7.847988,9.730282
5597,-7.7392054,10.241002
5598,-8.399776,11.708441
5599,-8.739419,10.296831
5600,-7.946417,10.866117
5601,-7.390813,8.661742
5602,-7.591154,9.736302
5603,-7.250402,8.652258
5604,-8.08469,9.36317
5605,-7.5289063,8.517813
5606,-8.560431,10.778405
5607,-7.314678,9.573516
5608,-6.6572638,8.915911
5609,-8.362523,10.400881
5610,-8.809074,10.32529
5611,-7.155822,8.571748
5612,-1.3208983,11.070965
5613,-0.6169477,9.972415
5614,-4.616506,11.252457
5615,-6.1034756,10.517318
5616,0.6206947,8.6972685
5617,-1.1685952,10.636899
5618,-6.749586,10.117973
5619,0.16473104,9.278691
5620,-0.31088942,10.19087
5621,-1.0213982,10.422452
5622,-6.9257345,9.264422
5623,-6.1696405,7.976287
5624,-4.7806025,11.55843
5625,-1.9835639,10.597065
5626,-1.2594249,10.678122
5627,-1.7406422,10.776526
5628,5.1876783,9.657513
5629,-5.8978305,8.628684
5630,-5.902414,7.9939528
5631,-0.59062016,10.138596
5632,-6.49285,9.34033
5633,-0.34414893,9.65862
5634,-1.9739307,10.92762
5635,0.20294869,9.440001
5636,-7.0576434,10.702429
5637,-6.6833253,10.3698435
5638,-0.13818052,8.418161
5639,-0.29634956,9.607201
5640,-6.2000556,8.093043
5641,-9.306236,11.163546
5642,-0.9429406,8.721723
5643,-1.5896885,9.903153
5644,-6.2421246,9.012084
5645,-6.1336136,10.507721
5646,9.307355,-2.9419792
5647,-6.9297867,10.258691
5648,-6.0092773,7.944027
5649,-4.6673174,11.578059
5650,-4.7336817,10.781755
5651,-4.6838565,11.990918
5652,-9.51082,10.444625
5653,0.3690765,9.364342
5654,-6.841529,9.932296
5655,-0.9171644,9.649292
5656,-4.7011333,11.558825
5657,-1.2797652,10.724543
5658,-6.4434514,8.578262
5659,-6.747112,10.229763
5660,-7.2717032,8.348384
5661,-6.3439684,10.531233
5662,-0.46687567,9.679739
5663,-5.489896,7.923812
5664,-5.03845,10.524624
5665,-6.418472,8.458065
5666,-2.1611898,9.914179
5667,-0.018679658,9.447753
5668,-4.891385,10.777377
5669,-4.8031044,8.964544
5670,-1.1353848,9.627742
5671,-1.4856324,10.245723
5672,-1.1252086,10.505824
5673,-6.189209,10.981742
5674,-8.967071,10.650084
5675,-2.0873897,9.875982
5676,-7.0607414,8.259943
5677,-5.993737,10.919199
5678,-0.7575048,9.75819
5679,-6.479971,8.698922
5680,-0.5963273,10.176328
5681,-6.333381,10.716926
5682,-6.6789713,8.991887
5683,-1.5138357,10.673691
5684,0.5771143,8.86931
5685,-6.7384806,8.508854
5686,-7.399892,10.799432
5687,-0.23872375,9.774902
5688,-5.9586544,8.183788
5689,0.1671868,9.250603
5690,-7.42022,8.087677
5691,-5.980177,9.701857
5692,-5.1958523,10.025979
5693,-1.0129209,10.158952
5694,-1.7512134,9.879561
5695,-8.294575,9.098118
5696,-6.532093,9.277824
5697,-2.1423228,10.680836
5698,-6.236585,10.467753
5699,-1.6494057,10.753948
5700,-6.345658,8.334404
5701,-6.779353,8.355905
5702,-1.5807399,10.626016
5703,-6.2897067,8.071429
5704,-1.6967658,9.8976
5705,-7.2514687,8.218771
5706,-5.195084,11.543016
5707,-6.9878592,10.847736
5708,-0.7346797,9.93334
5709,-1.7505189,10.732042
5710,-1.1852071,10.784863
5711,-6.4798737,10.639839
5712,-1.6683525,10.294664
5713,-1.1471742,9.732243
5714,0.3380621,9.230645
5715,-5.05436,11.970922
5716,-9.48961,10.560694
5717,-7.9255533,9.330596
5718,-6.134288,10.163132
5719,-1.324166,10.904918
5720,-7.312543,7.911569
5721,-5.8743253,8.183842
5722,0.6410606,8.644766
5723,-6.4776807,9.820513
5724,-9.354666,10.484964
5725,-0.6614482,10.062637
5726,-0.16190478,8.482127
5727,-6.443607,10.164672
5728,-5.3529296,11.32971
5729,-1.1910956,10.308743
5730,0.18232986,8.972352
5731,-4.7916856,10.97672
5732,-0.19508171,9.483291
5733,-4.9497457,11.917604
5734,-0.8350418,10.491595
5735,-5.167992,11.3071575
5736,0.0679395,9.683019
5737,-9.355737,11.41901
5738,0.91145134,8.596361
5739,-6.178768,8.083983
5740,0.34619573,8.80625
5741,-6.537559,8.197544
5742,-6.85483,9.629727
5743,-2.338106,9.697917
5744,-5.1863575,11.822101
5745,-1.3130909,10.523703
5746,-7.565727,8.484415
5747,-1.09123,9.853695
5748,0.46980882,8.797133
5749,-7.6415253,9.307041
5750,-1.2327331,10.793269
5751,-6.9772573,9.161469
5752,-1.0909767,10.329716
5753,-0.512241,10.14807
5754,-8.227056,9.710384
5755,-2.1070528,10.9527645
5756,-0.3181511,9.650509
5757,0.23576833,8.81485
5758,0.39009246,8.963047
5759,-5.658424,9.653026
5760,-2.010542,9.929839
5761,-7.0056577,10.3436
5762,0.83409274,8.522585
5763,-0.009255993,9.577385
5764,-6.111185,10.574886
5765,-0.8504017,10.341408
5766,-1.7743331,9.837142
5767,-4.8165245,11.145834
5768,-6.307447,10.628853
5769,-0.39358914,9.633483
5770,-6.420735,10.326472
5771,-7.9590936,10.06134
5772,-1.2052187,10.661581
5773,-6.569468,8.6671715
5774,-6.6154127,10.676152
5775,-1.8199956,9.686011
5776,-5.6231446,9.3618355
5777,-6.4586606,10.491746
5778,-0.50316894,9.713536
5779,-1.921803,9.779506
5780,7.0025616,9.807287
5781,-8.330903,9.785314
5782,-4.7154293,11.850541
5783,-7.790245,9.462683
5784,-4.4742117,11.946445
5785,-5.1310124,11.70848
5786,-5.0325522,11.190533
5787,-7.3942757,8.972809
5788,-4.797987,11.359092
5789,0.4048403,9.38034
5790,-6.3376746,8.467806
5791,-6.782477,8.391123
5792,-5.118784,11.302668
5793,-6.016436,9.09713
5794,-5.1632967,11.298644
5795,-0.02009509,9.524656
5796,-6.2967277,7.518544
5797,-1.7668723,10.022553
5798,-7.5536413,8.6406555
5799,0.26705095,9.497613
5800,-1.0921028,10.686091
5801,0.050023228,9.029352
5802,-5.1138253,11.190248
5803,-7.4946313,10.73691
5804,-5.675467,8.714467
5805,-6.2937207,10.172714
5806,-1.0648996,9.675569
5807,-7.461817,8.33273
5808,-9.006139,10.319234
5809,-7.026301,10.233531
5810,-6.394926,8.0236225
5811,-9.251115,10.556643
5812,0.28197053,9.1849
5813,-5.3432703,11.345173
5814,-1.6962178,9.884336
5815,-4.9476357,11.073619
5816,-6.4466963,9.067444
5817,5.387171,9.6518755
5818,-7.9151735,9.480691
5819,-5.1588945,11.224184
5820,-6.6361327,8.324983
5821,-1.1325269,10.663077
5822,-8.056826,9.742011
5823,-5.1627893,11.363414
5824,-5.8251615,9.534058
5825,-5.779974,9.582012
5826,-6.349699,8.222826
5827,-7.140168,10.228993
5828,-8.215385,10.878077
5829,-4.7188463,12.114778
5830,-6.0252976,9.734944
5831,-4.838436,11.110112
5832,-1.4130793,9.877555
5833,-5.8237867,11.082394
5834,-5.2026906,11.77991
5835,-6.1643424,10.481009
5836,-6.3546124,8.722782
5837,-1.8416803,9.760442
5838,-5.7375546,9.589535
5839,0.3528406,8.958988
5840,-5.3962827,10.162639
5841,-7.3578196,8.299736
5842,-6.634366,9.273343
5843,-0.9526635,10.259342
5844,-1.8565568,9.796467
5845,-6.169672,10.202556
5846,-6.211723,8.488504
5847,-0.11299241,11.1498
5848,0.22591464,8.827342
5849,-7.8851395,9.7069
5850,-0.2205426,9.56781
5851,-6.219595,10.247301
5852,-5.1865907,11.409921
5853,-5.4173923,9.929673
5854,-1.4490981,10.493567
5855,-2.1856918,9.900693
5856,0.25415847,9.061058
5857,-1.8386323,9.790278
5858,-6.5487843,9.427126
5859,0.10400426,9.476566
5860,7.103022,9.759148
5861,0.20543517,9.625937
5862,0.73141456,8.61669
5863,-2.0604615,9.932648
5864,0.3788738,8.723435
5865,-0.31896773,8.717042
5866,-6.452571,8.286975
5867,0.53344095,9.291037
5868,-0.52531207,10.090126
5869,-9.46186,8.925604
5870,-5.1936936,11.382952
5871,-7.4479184,8.581101
5872,0.25624526,9.020112
5873,-1.066055,10.8681555
5874,-6.6430926,9.733018
5875,-9.597053,10.95046
5876,-2.0022411,9.563873
5877,-0.6995644,10.41131
5878,-2.010613,9.691189
5879,-1.8638734,9.67204
5880,-5.5580363,11.377725
5881,0.21422745,9.500845
5882,-1.2470747,10.824723
5883,-5.16172,11.066677
5884,-7.260669,10.7592745
5885,-6.14098,8.451963
5886,-4.5519667,11.623666
5887,-6.034946,9.7330675
5888,-6.3274007,10.769852
5889,-7.273847,9.277138
5890,-1.2326746,10.632769
5891,-6.2106957,9.708345
5892,-7.985834,10.803576
5893,-5.760041,9.824943
5894,-6.5847535,8.153211
5895,-7.866199,9.537711
5896,0.06591316,9.189579
5897,-6.5327134,9.767845
5898,-0.4136742,9.057833
5899,0.14918268,8.842385
5900,0.18761773,9.356574
5901,-6.2939796,10.03189
5902,0.43012553,9.059867
5903,0.39979917,9.07551
5904,-1.257344,10.811652
5905,-5.7277913,8.498597
5906,0.560776,8.409605
5907,-8.286622,9.970317
5908,0.3784359,9.408769
5909,-6.6109242,9.332061
5910,-8.62171,9.13318
5911,-1.0582004,10.023278
5912,-6.314687,10.905369
5913,-1.6632632,9.860314
5914,0.29968202,9.018365
5915,-4.7883296,10.853901
5916,-7.410661,10.725712
5917,-1.0265288,10.329951
5918,0.2251363,9.1774435
5919,-6.970449,10.043814
5920,-8.844393,10.936964
5921,-6.860845,8.905382
5922,-5.285015,11.25043
5923,-8.127794,10.84236
5924,-2.2436202,10.465727
5925,-4.4878435,9.9031725
5926,-4.780719,12.137215
5927,-6.522598,8.273942
5928,-6.3700624,10.140587
5929,-8.097678,9.767757
5930,-1.1226603,10.6287775
5931,-1.4983335,10.518716
5932,-0.009090332,9.372272
5933,-5.112753,11.98237
5934,-5.7492504,8.371877
5935,-5.810478,8.235077
5936,-0.7037839,10.282857
5937,-6.7834353,8.0978365
5938,-0.9128338,10.590467
5939,-6.4123955,9.584692
5940,-6.8488526,8.232148
5941,-1.3445672,9.988817
5942,-8.33484,9.452858
5943,-9.003084,9.083687
5944,-5.1065035,11.859623
5945,-5.9107656,8.266554
5946,-6.4680805,8.2290535
5947,-0.4753163,8.88724
5948,-1.6552768,10.046259
5949,-4.9282284,11.448414
5950,-8.165831,9.776827
5951,-5.2329144,11.664243
5952,-4.686458,11.098129
5953,-6.2302938,8.663093
5954,-0.16802554,9.281076
5955,-6.800647,8.295798
5956,0.10883082,9.361461
5957,0.37982407,8.902575
5958,-8.008847,9.722714
5959,-6.0254073,8.131359
5960,5.562701,9.8925085
5961,-0.40048444,8.724175
5962,-6.565579,9.435122
5963,-0.5016665,10.567337
5964,-6.652937,9.991497
5965,-0.0401528,9.357042
5966,-6.62759,9.146061
5967,-1.9023936,10.577532
5968,-7.961742,10.77832
5969,-1.9804188,10.023908
5970,-5.1785827,9.7086115
5971,-9.07893,10.509037
5972,-6.041433,10.178555
5973,-1.9282743,11.063323
5974,4.984205,11.702868
5975,4.9567604,11.642163
5976,-8.584729,11.520411
5977,4.6777816,11.555717
5978,-7.6259637,9.971464
5979,4.8715305,11.309723
5980,4.8417664,11.540733
5981,4.8932943,11.181258
5982,-7.4896765,8.673883
5983,4.9091787,11.644271
5984,4.834952,11.561448
5985,5.0972342,11.74466
5986,4.8294997,10.5989485
5987,5.1050105,11.710298
5988,-6.9092927,8.2563505
5989,5.016966,11.606168
5990,-7.144782,8.250444
5991,-7.793458,10.641526
5992,-8.643396,11.625203
5993,4.9078164,11.609109
5994,4.8488984,11.69805
5995,0.4467415,9.558779
5996,5.1973567,11.745076
5997,-7.308424,9.170385
5998,-1.311075,9.784134
5999,4.9530716,11.549796
6000,5.010659,11.602064
6001,-6.777534,10.375998
6002,-7.4729357,8.400459
6003,0.06950132,9.750933
6004,0.83250266,8.65491
6005,-8.723804,10.393204
6006,-8.676254,11.50716
6007,-8.963622,11.775593
6008,0.049244814,8.365223
6009,-8.553893,11.880582
6010,0.059911404,9.178137
6011,-8.393205,11.787768
