,gene,labels,Oligo_2_1,Oligo_2_3_2,log2FC,pval,log2FCsc,Oligo_2_1sqr,Oligo_2_3_2sqr,fc,log2fcsqr,select
348,ZEB1,,1.44984035035939,1.37645452175354,-0.0733858286058517,9.29E-80,0.0381566838472195,2.10203704153024,1.89462705045577,0.901329050356086,-0.149874204550078,
320,TAC1,,1.09482861714085,1.03750308496829,-0.0573255321725599,2.81E-215,0.00372347261228679,1.19864970091055,1.07641265131872,0.898021040259744,-0.155178847779749,
268,PIK3C2B,,1.62744480483745,1.53982428125089,-0.0876205235865593,5.60E-92,0.335586449007877,2.64857659279241,2.37105881712982,0.895220030103038,-0.159685778627749,
338,TSHZ2,,1.1888176054394,1.12394485784491,-0.0648727475944881,2.93E-151,-0.00028743270177534,1.41328729900267,1.26325204347602,0.893839521778388,-0.161912258911292,
157,GRIP1,,1.09170858995409,1.02849853681387,-0.0632100531402171,0,0.00601199809399624,1.19182764537955,1.05780924022827,0.887552192910749,-0.17209613454946,
184,INPP4B,,1.13588254773159,1.07002558325147,-0.0658569644801232,4.11E-266,-0.0029464618124841,1.29022916224121,1.14495474881265,0.887404177738311,-0.172336749766012,
2,ABCG2,,1.16084537106205,1.08787584526921,-0.0729695257928464,7.62E-195,0.0130585459392506,1.34756197551619,1.1834738547202,0.878233340078377,-0.187323790834281,
279,PTEN,,1.72046311087812,1.61049200797844,-0.109971102899676,7.85E-120,0.568707320008403,2.95999331589242,2.59368450776243,0.876246744827682,-0.190590915227364,
197,KIT,,1.13047418356837,1.05803413518766,-0.0724400483807155,7.05E-281,-0.0548166652154322,1.27797187971457,1.1194362312223,0.875947467226211,-0.191083744518455,
84,CNTNAP2,,1.13572488412933,1.05993584502122,-0.0757890391081049,0,0.390586385910926,1.28987101243058,1.12346399556085,0.870989412688512,-0.199272912635682,
340,TUBA4A,,1.494260524039,1.39089934775383,-0.103361176285173,6.29E-150,0.429332367252549,2.23281451370131,1.93460099558203,0.866440532211996,-0.206827360882174,
29,B4GALNT1,,1.17145097581752,1.08489997702799,-0.0865509987895223,0,0.104435053937736,1.37229738874382,1.17700796015533,0.857691612481131,-0.221469082499683,
112,DPP10,,1.11092758159991,1.0270483940412,-0.083879187558709,0,-0.0187540336991252,1.23416009155942,1.05482840370261,0.854693334290026,-0.226521223966035,
8,ADGRV1,,1.1558160439648,1.06798454489246,-0.0878314990723383,0,-0.00109643854671383,1.33591072748644,1.14059098812916,0.853792820628976,-0.228042063581409,
78,CHRM3,,1.1378860160326,1.04903347904287,-0.0888525369897322,0,0.0017215031865092,1.29478458548254,1.10047124015279,0.849926120909651,-0.23459065320119,
251,NUDT4,,1.79025637826289,1.64970220222948,-0.140554176033408,2.70E-160,0.190855831332587,3.20501789991096,2.7215173560408,0.849142638522051,-0.235921177618233,
109,DLL1,,1.24239401381544,1.14371180944489,-0.098682204370544,1.02E-298,-0.432223871019132,1.54354288556444,1.3080767030637,0.847450832300892,-0.238798426996342,
309,SLIT2,,1.18632227043414,1.08953124451571,-0.0967910259184273,0,0.0509752386984285,1.40736052932801,1.18707833277595,0.843478489014296,-0.245576818535896,
241,MYRIP,,1.13241174360609,1.03841555989556,-0.0939961837105292,0,0.0207216091800647,1.28235635705699,1.07830687503321,0.840879268152832,-0.250029418950046,
262,PDE4D,,1.20208575573594,1.10212194890791,-0.0999638068280235,0,0.400520170883507,1.44501016414325,1.21467279026457,0.840598094328807,-0.250511909044032,
257,OPCML,,1.12165291944684,1.02731161529401,-0.0943413041528305,0,-0.0312840243152042,1.25810527170362,1.05536915491799,0.838855999298768,-0.2535049206084,
40,CADM1,,1.69493886013337,1.55209253709047,-0.142846323042905,2.36E-225,0.954591638345277,2.87281773959021,2.40899124369193,0.838546494089654,-0.254037317140713,
308,SLC6A1,,1.88932839005452,1.72362063142973,-0.165707758624794,3.89E-228,0.190234779077163,3.569561765466,2.97086808109022,0.832278099186323,-0.264862420753513,
319,SYNPO,,1.41985423217111,1.29493477377557,-0.124919458395541,2.17E-246,0.000391715320923924,2.01598604061421,1.67685606833319,0.831779602909501,-0.265726787568534,
287,RGS5,,1.18181663638066,1.07655989794697,-0.105256738433686,0,0.0449617283608034,1.3966905620261,1.15898121386759,0.829805287855833,-0.269155244210602,
208,LMO7,,1.19030612397136,1.08125837728313,-0.109047746688226,0,-0.000944525523640563,1.41682866876372,1.16911967844495,0.825166588042775,-0.27724268888459,
138,FGFR3,,1.36034816537395,1.23546552420716,-0.124882641166783,3.75E-278,-0.00381564029544096,1.85054713103627,1.52637506150447,0.824823662097021,-0.277842374329293,
153,GPR17,,1.22271753926126,1.1028342957461,-0.119883243515162,0,-0.0760178605924777,1.49503818081711,1.2162434838738,0.813520015394563,-0.297750253285503,
90,CREB5,,1.64258434118258,1.47835783452716,-0.16422650665542,0,-0.131332365978585,2.69808331789821,2.18554188690783,0.810034987581613,-0.303943871679774,
321,TCEAL7,,1.80825695602769,1.62030123954409,-0.187955716483597,0,1.02441920184439,3.26979321902253,2.62537610686811,0.802918084114489,-0.316675287306785,
191,ITM2A,,1.19304381991282,1.06424619772998,-0.128797622182834,0,0.0591080052669162,1.42335355623217,1.13261996938272,0.795740428949313,-0.329630195448915,
259,PCDH9,,1.92872841138578,1.71758051042253,-0.211147900963252,0,-0.705267563806242,3.71999328488672,2.95008280978332,0.793034444919208,-0.334544565105766,
128,FAM107B,,3.52958598538652,3.13690527665602,-0.392680708730502,0,-0.000614304904949847,12.4579772282369,9.84017471471238,0.789869377221921,-0.340314004148815,
110,DLL3,,1.22445628460624,1.07994406138347,-0.144512223222769,0,-0.011134154662605,1.49929319291172,1.16627917571742,0.777885994034589,-0.362369363702919,
264,PDGFRA,,1.65872790915495,1.46296126728027,-0.195766641874678,1.83E-225,0.018166050077896,2.75137827660955,2.14025566956229,0.777884919626418,-0.362371356339915,
111,DOCK9,,1.80072149846336,1.56818447874243,-0.232537019720928,0,-0.413112737741171,3.24259791502813,2.45920255936867,0.758405027022086,-0.398959567840276,
249,NRXN3,,1.33172381024953,1.15169387075683,-0.180029939492694,0,0.130592707783725,1.77348830678553,1.32639877193885,0.74790387219579,-0.419075241911466,
171,HSPB8,,1.74804761799697,1.51154810598979,-0.236499512007172,0,0.0167024597456404,3.05567047478488,2.28477767672132,0.747717299877425,-0.419435181934907,
147,GFAP,,4.02579208173998,3.44233532152702,-0.583456760212964,0,0.284240050539217,16.2070018854003,11.8496724658325,0.731145251269886,-0.451770050583575,
217,MCAM,,1.3999922895496,1.19630575684582,-0.203686532703778,0,-0.291668808154242,1.95997841079833,1.43114746386245,0.730185320398259,-0.453665429677308,
70,CDH1,,1.17131684858839,1.00033895089179,-0.1709778976966,0,0.117957799413132,1.37198315978704,1.00067801667129,0.729366107399317,-0.455284933632572,
253,OLIG1,,3.85862136215239,3.25435209038581,-0.604269271766586,0,0.705818812199423,14.8889588164588,10.5908075281985,0.711319552881767,-0.491430273736484,
297,SCG3,,1.79099739105276,1.50609591377748,-0.28490147727528,0,0.830776911425622,3.20767165475779,2.26832490149722,0.70715620101974,-0.499899173280791,
31,BCAN,,1.56619099806639,1.31436167548047,-0.251829322585914,0,-0.0265001943093345,2.45295424242419,1.72754661397183,0.704271846614039,-0.505795682985229,
21,AQP4,,2.56835137820755,2.13624248438886,-0.432108893818686,0,-0.0414477257951081,6.59642880194062,4.56353195210789,0.691818571704333,-0.531534351852859,
216,MBP,,9.73714368635879,7.91914196741142,-1.81800171894738,0,-0.41131830327171,94.8119671687968,62.7128095000168,0.661444028351054,-0.596309014629545,
156,GRIN2B,,1.30042912665929,1.05360756456913,-0.246821562090162,0,0.0126341967445491,1.69111591346384,1.11008890011729,0.656423898136907,-0.607300331514122,
242,NCAM1,,1.84339384897102,1.48914024736277,-0.354253601608242,0,0.205733861293267,3.39810088242419,2.21753867631565,0.652581766417031,-0.615769416785229,
158,GRM3,,2.06604774681329,1.65644909767037,-0.409598649142923,0,0.190010677716614,4.26855329211227,2.74382361317298,0.642799427675697,-0.637559450394892,
333,TNR,,1.62621461001653,1.27751561691783,-0.348698993098704,0,0.233453498248971,2.64457395783121,1.63204615146894,0.61713008503168,-0.696353467345923,
254,OLIG2,,2.75175780486,2.1280616273189,-0.623696177541102,0,1.00331784907305,7.57217101660793,4.52864628966717,0.598064449381103,-0.741627132550323,
218,MCTP1,,1.40599990181063,1.07914695198865,-0.326852949821979,0,0.0132208997549917,1.9768357238915,1.16455814398639,0.589102134240018,-0.76341031518183,
255,OMG,,2.3183670672488,1.75197541336974,-0.566391653879065,0,-0.226463556679565,5.3748258585038,3.06941784905207,0.571072985405802,-0.808252955334065,
166,HHIP,,2.40970079916028,1.80598757195861,-0.603713227201673,0,-0.532969823458906,5.80665794147369,3.26159111006896,0.561698509356517,-0.832132120610351,
248,NRN1,,1.73771893550472,1.2782704584458,-0.459448477058921,0,0.0615109512522724,3.01966709881166,1.63397536493524,0.541111093199069,-0.886003276891274,
317,SPARCL1,,3.25742152407316,2.39604760211264,-0.86137392196052,0,0.157759632928705,10.6107949854951,5.74104411158973,0.541056925464841,-0.886147704596148,
326,THY1,,1.73565833004619,1.27214793438886,-0.463510395657328,0,0.0307543692309995,3.01250983865873,1.61836036696984,0.537213305066048,-0.896433058708934,
144,FXYD6,,2.84192543726616,2.05832086869665,-0.783604568569508,0,-0.273109894547329,8.07654019098045,4.23668479851213,0.52456679448503,-0.930801608191769,
250,NSG2,,1.64382001772093,1.10869052069007,-0.535129497030864,0,0.0130620237237064,2.70214425066004,1.22919467066802,0.454896022063874,-1.13639127615978,
14,ALDOC,,2.55651743259678,1.60572192370642,-0.950795508890359,0,-0.6039032748354,6.53578138317123,2.57834289627145,0.394496502424383,-1.34191558541508,
346,VSNL1,,2.06918068132729,1.12842982679193,-0.940750854535362,0,0.00648761345972529,4.28150869197807,1.27335387399367,0.297407751706647,-1.74948584425899,
304,SLC17A7,,2.17638479239536,1.14778576043922,-1.02859903195614,0,0.000370058606808213,4.7366507645698,1.31741215186704,0.278131578059606,-1.84616054249446,
